id,time,type,building,address,area,price,floor
482,2023/10/13,辦公,電梯大樓,台北市中正區北平西路,22.3,"30,000",6 / 11
483,2023/10/13,辦公,電梯大樓,台北市中正區北平西路,22.3,"30,000",6 / 11
484,2023/10/13,辦公,電梯大樓,台北市中山區長安東路二段,34.9,"52,000",5 / 12
485,2023/10/13,獨立套房,無電梯公寓,台北市文山區萬盛街,6,"18,800",2 / 4
486,2023/10/13,整層住家,電梯大樓,台北市北投區中山路,27,"30,000",10 / 25
487,2023/10/12,獨立套房,電梯大樓,台北市大安區復興南路一段,6,"13,000",12 / 12
488,2023/10/12,整層住家,電梯大樓,台北市內湖區民權東路六段,53.89,"55,000",4 / 5
489,2023/10/12,店面,無電梯公寓,台北市內湖區內湖路一段,25.69,"50,000",1 / 5
490,2023/10/11,整層住家,無電梯公寓,台北市信義區永吉路,33,"39,000",4 / 4
491,2023/10/11,獨立套房,無電梯公寓,台北市萬華區青年路,9.56,"28,000",2 / 5
492,2023/10/11,整層住家,電梯大樓,台北市北投區中央北路四段,20,"27,000",4 / 17
493,2023/10/08,住辦,無電梯公寓,台北市大安區羅斯福路二段,38.94,"64,999",1 / 5
494,2023/10/08,整層住家,電梯大樓,台北市信義區松勤街,74.15,"79,999",3 / 10
495,2023/10/08,獨立套房,電梯大樓,台北市信義區松勤街,15.56,"41,999",10 / 19
496,2023/10/07,辦公,電梯大樓,台北市大安區復興南路一段,48.6,"75,000",5 / 6
497,2023/10/07,辦公,電梯大樓,台北市大安區復興南路一段,48.6,"75,000",5 / 6
498,2023/10/07,店面,無電梯公寓,台北市中山區新生北路二段,30,"31,000",1 / 2
499,2023/10/07,辦公,電梯大樓,台北市中山區長安東路一段,30,"39,500",6 / 12
500,2023/10/07,店面,無電梯公寓,台北市中正區三街,68,"75,000",1 / 4
501,2023/10/07,店面,電梯大樓,台北市士林區中山北路七段,52.6,"100,000",1 / 7
502,2023/10/06,雅房,無電梯公寓,台北市北投區石牌路二段,3.5,"6,500",5 / 5
503,2023/10/05,辦公,電梯大樓,台北市松山區基隆路一段,41.8,"39,980",6 / 18
504,2023/10/05,分租套房,電梯大樓,台北市中山區雙城街,7,"17,000",3 / 8
505,2023/10/04,店面,電梯大樓,台北市內湖區瑞光路,78,"258,000",1 / 11
506,2023/10/04,辦公,電梯大樓,台北市中正區羅斯福路四段,35.96,"52,626",9 / 15
507,2023/10/03,整層住家,無電梯公寓,台北市中山區吉林路,25,"19,000",2 / 4
508,2023/10/03,分租套房,電梯大樓,台北市中正區羅斯福路二段,4,"8,500",10 / 11
509,2023/10/03,雅房,電梯大樓,台北市中正區羅斯福路二段,4,"7,000",10 / 11
510,2023/10/03,整層住家,透天厝,台北市大同區西寧北路,20.1,"20,000",2 / 4
511,2023/10/03,整層住家,無電梯公寓,台北市松山區塔悠路,15,"30,000",4 / 5
512,2023/10/03,整層住家,無電梯公寓,台北市松山區八德路三段,33.15,"39,999",3 / 4
513,2023/10/02,獨立套房,電梯大樓,台北市南港區東新街,17,"17,500",-1 / 12
514,2023/10/02,店面,電梯大樓,台北市北投區崇仁路一段,15.5,"37,500",1 / 7
515,2023/10/02,整層住家,無電梯公寓,台北市士林區劍潭路,34,"25,000",5 / 5
516,2023/10/01,整層住家,電梯大樓,台北市信義區松勤街,56.17,"84,999",7 / 8
517,2023/10/01,整層住家,電梯大樓,台北市內湖區內湖路一段,24,"40,000",3 / 11
518,2023/09/30,整層住家,電梯大樓,台北市中正區仁愛路二段,78.06,"155,000",2 / 21
519,2023/09/29,辦公,電梯大樓,台北市北投區承德路七段,45,"60,000",4 / 5
520,2023/09/29,辦公,電梯大樓,台北市北投區承德路七段,45,"60,000",4 / 5
521,2023/09/28,整層住家,無電梯公寓,台北市松山區民生東路四段,32.89,"45,000",4 / 4
522,2023/09/27,整層住家,無電梯公寓,台北市士林區重慶北路四段,20,"24,500",2 / 3
523,2023/09/27,整層住家,無電梯公寓,台北市文山區木新路二段,39,"35,000",5 / 5
524,2023/09/27,獨立套房,無電梯公寓,台北市內湖區內湖路二段,5,"10,000",4 / 4
525,2023/09/27,分租套房,電梯大樓,台北市中山區林森北路,13.3,"27,000",11 / 14
526,2023/09/27,辦公,電梯大樓,台北市中山區建國北路二段,51.6,"82,857",9 / 12
527,2023/09/27,辦公,電梯大樓,台北市中山區建國北路二段,51.6,"82,857",9 / 12
528,2023/09/27,辦公,電梯大樓,台北市松山區南京東路五段,40,"45,000",7 / 16
529,2023/09/27,辦公,電梯大樓,台北市中山區建國北路二段,51.6,"82,857",9 / 12
530,2023/09/27,辦公,電梯大樓,台北市中山區建國北路二段,51.6,"82,857",9 / 12
531,2023/09/27,辦公,電梯大樓,台北市中山區吉林路,62,"86,132",8 / 12
532,2023/09/26,整層住家,電梯大樓,台北市大安區光復南路,43,"48,000",3 / 12
533,2023/09/26,整層住家,電梯大樓,台北市大安區光復南路,43,"48,000",3 / 12
534,2023/09/26,整層住家,電梯大樓,台北市大安區光復南路,43,"48,000",3 / 12
535,2023/09/26,整層住家,電梯大樓,台北市大安區光復南路,43,"48,000",3 / 12
536,2023/09/26,整層住家,電梯大樓,台北市大安區光復南路,43,"48,000",3 / 12
537,2023/09/26,分租套房,無電梯公寓,台北市松山區撫遠街,5,"8,000",4 / 4
538,2023/09/26,辦公,電梯大樓,台北市中山區復興北路,76,"160,000",11 / 14
539,2023/09/26,辦公,電梯大樓,台北市中山區復興北路,76,"160,000",11 / 14
540,2023/09/26,辦公,電梯大樓,台北市中山區復興北路,76,"160,000",11 / 14
541,2023/09/26,辦公,電梯大樓,台北市中山區復興北路,76,"160,000",11 / 14
542,2023/09/25,獨立套房,電梯大樓,台北市萬華區忠孝西路二段,10,"25,000",12 / 13
543,2023/09/24,整層住家,電梯大樓,台北市中山區中山北路二段,23.95,"39,599",12 / 14
544,2023/09/23,整層住家,電梯大樓,台北市士林區華齡街,38.44,"50,000",9 / 15
545,2023/09/23,雅房,無電梯公寓,台北市內湖區環山路一段,2.5,"5,000",4 / 5
546,2023/09/23,整層住家,電梯大樓,台北市萬華區青年路,30.02,"38,888",6 / 12
547,2023/09/22,整層住家,電梯大樓,台北市大安區和平東路二段,16.3,"31,499",4 / 14
548,2023/09/22,整層住家,電梯大樓,台北市大安區新生南路三段,27.9,"49,999",11 / 14
549,2023/09/22,整層住家,電梯大樓,台北市松山區三民路,73.83,"67,999",6 / 14
550,2023/09/22,獨立套房,電梯大樓,台北市中山區農安街,21.74,"36,000",6 / 14
551,2023/09/21,整層住家,無電梯公寓,台北市士林區德行東路,39.23,"36,800",4 / 5
552,2023/09/21,整層住家,無電梯公寓,台北市士林區德行東路,39.23,"36,800",4 / 5
553,2023/09/21,店面,無電梯公寓,台北市大同區承德路三段,40,"60,000",1 / 4
554,2023/09/21,店面,無電梯公寓,台北市中正區和平西路一段,44,"80,000",1 / 4
555,2023/09/21,店面,電梯大樓,台北市松山區南京東路四段,22,"60,000",1 / 10
556,2023/09/21,店面,無電梯公寓,台北市中山區遼寧街,30,"75,000",1 / 4
557,2023/09/21,店面,電梯大樓,台北市大安區光復南路,20,"98,000",1 / 7
558,2023/09/21,店面,電梯大樓,台北市松山區民生東路三段,55,"95,000",1 / 7
559,2023/09/21,分租套房,電梯大樓,台北市萬華區康定路,7,"11,000",4 / 11
560,2023/09/21,辦公,電梯大樓,台北市松山區復興南路一段,28,"40,000",8 / 14
561,2023/09/21,辦公,電梯大樓,台北市松山區復興南路一段,28,"40,000",8 / 14
562,2023/09/21,辦公,電梯大樓,台北市松山區復興南路一段,28,"40,000",8 / 14
563,2023/09/21,辦公,電梯大樓,台北市松山區復興南路一段,28,"40,000",8 / 14
564,2023/09/21,辦公,電梯大樓,台北市松山區八德路四段,42,"62,000",7 / 7
565,2023/09/21,車位,,台北市中正區廈門街,2.3,"3,800",
566,2023/09/20,整層住家,電梯大樓,台北市大安區信義路四段,91.35,"194,000",26 / 34
567,2023/09/20,辦公,電梯大樓,台北市信義區基隆路一段,43.41,"69,999",11 / 12
568,2023/09/20,整層住家,電梯大樓,台北市萬華區昆明街,64.55,"94,999",11 / 14
569,2023/09/19,分租套房,電梯大樓,台北市中正區羅斯福路一段,4,"9,000",2 / 10
570,2023/09/19,店面,電梯大樓,台北市內湖區港墘路,43,"55,000",1 / 8
571,2023/09/19,店面,電梯大樓,台北市內湖區港墘路,37,"55,000",1 / 8
572,2023/09/19,整層住家,電梯大樓,台北市士林區華齡街,38.44,"50,000",9 / 15
573,2023/09/18,辦公,電梯大樓,台北市中正區忠孝東路二段,20.4,"32,000",10 / 12
574,2023/09/18,辦公,電梯大樓,台北市中正區忠孝東路二段,20.4,"32,000",10 / 12
575,2023/09/18,辦公,電梯大樓,台北市中正區忠孝東路二段,20.4,"32,000",10 / 12
576,2023/09/18,辦公,電梯大樓,台北市大同區承德路三段,29,"36,000",6 / 12
577,2023/09/16,店面,無電梯公寓,台北市內湖區內湖路一段,70,"88,000",1 / 5
578,2023/09/15,辦公,無電梯公寓,台北市士林區克強路,58,"58,000",1 / 4
579,2023/09/15,店面,無電梯公寓,台北市士林區克強路,58,"58,000",1 / 4
580,2023/09/14,辦公,電梯大樓,台北市北投區大度路三段,34,"27,563",11 / 19
581,2023/09/14,店面,無電梯公寓,台北市中正區和平西路一段,44,"80,000",1 / 4
582,2023/09/14,整層住家,電梯大樓,台北市北投區裕民六路,26.82,"50,000",14 / 18
583,2023/09/14,整層住家,電梯大樓,台北市萬華區長沙街二段,28.61,"38,999",3 / 15
584,2023/09/13,辦公,電梯大樓,台北市大安區信義路四段,37.7,"48,000",10 / 12
585,2023/09/13,雅房,無電梯公寓,台北市北投區致遠二路,5,"5,500",1 / 5
586,2023/09/13,辦公,電梯大樓,台北市北投區立德路,44.77,"39,000",3 / 9
587,2023/09/13,住辦,電梯大樓,台北市大安區和平東路二段,41.93,"50,999",7 / 13
588,2023/09/12,分租套房,無電梯公寓,台北市信義區吳興街,7,"12,000",4 / 5
589,2023/09/12,辦公,電梯大樓,台北市內湖區成功路四段,28.82,"37,753",12 / 15
590,2023/09/12,整層住家,無電梯公寓,台北市北投區大同街,18,"28,000",5 / 5
591,2023/09/12,辦公,電梯大樓,台北市中山區中山北路一段,45,"61,000",6 / 45
592,2023/09/12,辦公,電梯大樓,台北市中山區中山北路一段,45,"61,000",6 / 45
593,2023/09/12,辦公,電梯大樓,台北市中山區長安東路二段,39,"52,000",10 / 12
594,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
595,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
596,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
597,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
598,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
599,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
600,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
601,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
602,2023/09/11,整層住家,無電梯公寓,台北市信義區林口街,28.9,"33,000",4 / 5
603,2023/09/11,整層住家,無電梯公寓,台北市松山區民生東路五段,17,"32,000",4 / 4
604,2023/09/09,整層住家,電梯大樓,台北市大安區和平東路二段,10,"27,999",5 / 13
605,2023/09/09,整層住家,電梯大樓,台北市大安區大安路一段,13.69,"33,000",2 / 12
606,2023/09/09,整層住家,電梯大樓,台北市大安區大安路一段,13.69,"33,000",2 / 12
607,2023/09/08,廠房,,台北市南港區重陽路,30.11,"35,000",1 / 4
608,2023/09/07,整層住家,無電梯公寓,台北市士林區承德路四段,33,"36,000",2 / 4
609,2023/09/07,辦公,電梯大樓,台北市松山區光復北路,100,"170,000",14 / 15
610,2023/09/06,整層住家,無電梯公寓,台北市內湖區康寧路三段,26.7,"29,000",4 / 5
611,2023/09/06,獨立套房,電梯大樓,台北市中山區松江路,16,"46,000",8 / 14
612,2023/09/06,獨立套房,電梯大樓,台北市中山區松江路,16,"46,000",8 / 14
613,2023/09/06,獨立套房,電梯大樓,台北市中山區松江路,9,"46,000",8 / 14
614,2023/09/06,獨立套房,電梯大樓,台北市中山區松江路,9.5,"46,000",8 / 14
615,2023/09/06,獨立套房,電梯大樓,台北市中山區松江路,16,"46,000",8 / 14
616,2023/09/06,獨立套房,電梯大樓,台北市中山區松江路,16,"46,000",8 / 14
617,2023/09/06,分租套房,電梯大樓,台北市萬華區康定路,6,"12,000",3 / 11
618,2023/09/05,獨立套房,透天厝,台北市大安區通化街,10,"12,000",3 / 4
619,2023/09/05,辦公,電梯大樓,台北市大安區仁愛路四段,60.69,"90,000",6 / 12
620,2023/09/04,辦公,電梯大樓,台北市大同區民生西路,43.28,"40,000",5 / 10
621,2023/09/04,辦公,電梯大樓,台北市中山區松江路,33,"54,999",4 / 12
622,2023/09/04,辦公,電梯大樓,台北市中山區長春路,51,"65,000",11 / 11
623,2023/09/04,辦公,電梯大樓,台北市中山區長春路,51,"65,000",11 / 11
624,2023/09/04,辦公,電梯大樓,台北市中山區長春路,51,"65,000",11 / 11
625,2023/09/04,辦公,電梯大樓,台北市中山區長春路,51,"65,000",11 / 11
626,2023/09/04,辦公,電梯大樓,台北市中山區長春路,51,"65,000",11 / 11
627,2023/09/04,辦公,電梯大樓,台北市中山區長春路,51,"65,000",11 / 11
628,2023/09/04,辦公,電梯大樓,台北市中山區建國北路二段,71,"78,100",3 / 14
629,2023/09/04,辦公,電梯大樓,台北市中山區建國北路二段,71,"78,100",3 / 14
630,2023/09/04,辦公,電梯大樓,台北市中山區建國北路二段,71,"78,100",3 / 14
631,2023/09/02,雅房,無電梯公寓,台北市中山區北安路,4,"5,200",3 / 4
632,2023/09/01,雅房,無電梯公寓,台北市士林區大南路,4.5,"5,300",2 / 2
633,2023/09/01,整層住家,電梯大樓,台北市士林區中山北路六段,15,"24,800",5 / 5
634,2023/09/01,整層住家,電梯大樓,台北市士林區忠誠路二段,43,"62,000",7 / 14
635,2023/09/01,整層住家,別墅,台北市士林區中山北路七段,43,"150,000",1 / 1
636,2023/09/01,店面,無電梯公寓,台北市士林區文昌路,33,"85,000",1 / 4
637,2023/09/01,辦公,透天厝,台北市大同區民族西路,48,"80,000",1 / 2
638,2023/09/01,店面,透天厝,台北市中山區雙城街,19,"55,000",1 / 2
639,2023/08/31,獨立套房,電梯大樓,台北市內湖區康樂街,10.59,"15,000",7 / 7
640,2023/08/31,店面,電梯大樓,台北市大同區延平北路一段,65.8,"80,000",1 / 5
641,2023/08/31,辦公,電梯大樓,台北市中山區復興北路,5,"20,000",5 / 8
642,2023/08/31,辦公,電梯大樓,台北市中山區復興北路,5,"20,000",5 / 8
643,2023/08/31,整層住家,電梯大樓,台北市士林區福林路,65.47,"49,999",2 / 7
644,2023/08/31,整層住家,電梯大樓,台北市中正區和平西路一段,26.86,"33,200",14 / 14
645,2023/08/31,整層住家,電梯大樓,台北市萬華區環河南路二段,17,"46,800",14 / 24
646,2023/08/31,整層住家,電梯大樓,台北市大安區瑞安街,37.6,"50,000",3 / 7
647,2023/08/31,整層住家,電梯大樓,台北市大安區復興南路一段,25,"38,000",6 / 12
648,2023/08/31,整層住家,電梯大樓,台北市大安區通安街,18.5,"51,999",7 / 9
649,2023/08/31,整層住家,電梯大樓,台北市中正區寧波西街,31.76,"68,000",10 / 11
650,2023/08/31,整層住家,電梯大樓,台北市中正區重慶南路三段,32.05,"29,438",4 / 12
651,2023/08/31,整層住家,無電梯公寓,台北市大安區臥龍街,22.88,"31,499",2 / 3
652,2023/08/31,整層住家,無電梯公寓,台北市中山區伊通街,23.24,"48,000",4 / 4
653,2023/08/31,整層住家,電梯大樓,台北市中山區林森北路,16.86,"35,999",14 / 14
654,2023/08/31,辦公,電梯大樓,台北市松山區南京東路五段,40.7,"44,999",7 / 16
655,2023/08/31,整層住家,電梯大樓,台北市大安區復興南路二段,29.54,"45,000",11 / 12
656,2023/08/31,獨立套房,電梯大樓,台北市中山區新生北路二段,15.79,"42,000",10 / 13
657,2023/08/31,整層住家,電梯大樓,台北市士林區中正路,43,"39,000",15 / 16
658,2023/08/30,整層住家,電梯大樓,台北市大安區通化街,20,"25,999",8 / 7
659,2023/08/30,整層住家,電梯大樓,台北市大安區建國南路一段,27.07,"40,000",12 / 14
660,2023/08/30,整層住家,無電梯公寓,台北市中正區濟南路二段,39,"48,000",3 / 4
661,2023/08/30,店面,電梯大樓,台北市信義區莊敬路,40,"54,999",1 / 7
662,2023/08/30,店面,電梯大樓,台北市信義區莊敬路,40,"54,999",1 / 7
663,2023/08/30,辦公,電梯大樓,台北市松山區基隆路一段,41,"42,000",10 / 18
664,2023/08/30,辦公,電梯大樓,台北市松山區基隆路一段,41,"42,000",10 / 18
665,2023/08/30,雅房,無電梯公寓,台北市中山區北安路,5,"5,700",3 / 4
666,2023/08/30,雅房,無電梯公寓,台北市中山區北安路,5,"5,700",3 / 4
667,2023/08/30,雅房,無電梯公寓,台北市中山區北安路,4,"4,300",3 / 4
668,2023/08/30,雅房,無電梯公寓,台北市中山區北安路,4,"4,300",3 / 4
669,2023/08/30,雅房,無電梯公寓,台北市中山區北安路,4,"4,300",3 / 4
670,2023/08/29,獨立套房,電梯大樓,台北市信義區虎林街,6,"9,500",4 / 7
671,2023/08/29,辦公,電梯大樓,台北市中山區松江路,561.52,"1,190,256",10 / 18
672,2023/08/28,整層住家,電梯大樓,台北市大安區安和路一段,58.16,"89,999",11 / 12
673,2023/08/28,整層住家,電梯大樓,台北市信義區基隆路一段,37.33,"54,999",2 / 6
674,2023/08/28,住辦,電梯大樓,台北市大安區復興南路二段,46.64,"62,999",12 / 12
675,2023/08/28,整層住家,電梯大樓,台北市中山區遼寧街,24.15,"32,999",14 / 15
676,2023/08/28,整層住家,電梯大樓,台北市中山區民生東路二段,25.68,"35,999",4 / 7
677,2023/08/28,辦公,電梯大樓,台北市中山區長安東路二段,38,"76,000",10 / 11
678,2023/08/26,獨立套房,無電梯公寓,台北市士林區雨聲街,8,"9,000",1 / 5
679,2023/08/25,辦公,電梯大樓,台北市中山區松江路,71.26,"80,000",4 / 15
680,2023/08/24,整層住家,電梯大樓,台北市中山區明水路,35.5,"46,000",6 / 9
681,2023/08/24,分租套房,無電梯公寓,台北市內湖區內湖路三段,3.5,"8,000",3 / 5
682,2023/08/24,辦公,電梯大樓,台北市中山區復興北路,36,"39,999",2 / 14
683,2023/08/24,辦公,電梯大樓,台北市中山區民權東路二段,33.5,"33,400",2 / 12
684,2023/08/24,辦公,電梯大樓,台北市松山區基隆路一段,38,"43,000",15 / 18
685,2023/08/24,辦公,電梯大樓,台北市松山區基隆路一段,38,"43,000",15 / 18
686,2023/08/24,獨立套房,電梯大樓,台北市中山區建國北路一段,14.2,"32,000",10 / 13
687,2023/08/21,整層住家,電梯大樓,台北市中正區汀州路三段,25,"33,000",2 / 6
688,2023/08/21,分租套房,無電梯公寓,台北市北投區公館路,8,"15,000",2 / 5
689,2023/08/20,整層住家,無電梯公寓,台北市松山區光復北路,20,"31,000",5 / 4
690,2023/08/20,獨立套房,無電梯公寓,台北市中山區合江街,7,"12,300",4 / 4
691,2023/08/19,整層住家,電梯大樓,台北市松山區光復北路,32.08,"38,000",13 / 18
692,2023/08/18,整層住家,電梯大樓,台北市士林區華齡街,47.8,"60,000",10 / 15
693,2023/08/18,獨立套房,電梯大樓,台北市大安區瑞安街,13.16,"34,000",5 / 7
694,2023/08/18,整層住家,電梯大樓,台北市大同區民權西路,51.22,"52,999",17 / 17
695,2023/08/18,整層住家,電梯大樓,台北市中山區天祥路,53,"68,000",5 / 5
696,2023/08/18,整層住家,電梯大樓,台北市中正區杭州南路一段,45.22,"75,000",11 / 12
697,2023/08/18,住辦,電梯大樓,台北市大安區忠孝東路四段,57,"120,000",5 / 12
698,2023/08/18,住辦,電梯大樓,台北市大安區忠孝東路四段,57,"120,000",5 / 12
699,2023/08/18,住辦,電梯大樓,台北市大安區忠孝東路四段,57,"120,000",5 / 12
700,2023/08/18,辦公,電梯大樓,台北市中山區南京東路二段,155.8,"304,200",19 / 20
701,2023/08/18,辦公,電梯大樓,台北市中山區南京東路二段,155.8,"304,200",19 / 20
702,2023/08/18,辦公,電梯大樓,台北市中山區南京東路二段,155.8,"304,200",19 / 20
703,2023/08/18,辦公,電梯大樓,台北市中山區南京東路二段,155.8,"304,200",19 / 20
704,2023/08/17,分租套房,電梯大樓,台北市萬華區康定路,6.5,"12,000",4 / 11
705,2023/08/17,辦公,電梯大樓,台北市信義區基隆路二段,14,"25,000",14 / 21
706,2023/08/16,店面,電梯大樓,台北市北投區崇仁路一段,15.04,"30,000",1 / 7
707,2023/08/16,辦公,電梯大樓,台北市中山區民權西路,45,"60,000",4 / 12
708,2023/08/16,辦公,電梯大樓,台北市中山區民權西路,45,"60,000",4 / 12
709,2023/08/15,整層住家,無電梯公寓,台北市文山區秀明路一段,36.7,"25,500",5 / 5
710,2023/08/15,整層住家,無電梯公寓,台北市文山區秀明路一段,36.7,"25,500",5 / 5
711,2023/08/15,辦公,電梯大樓,台北市松山區南京東路四段,100.9,"161,400",4 / 12
712,2023/08/15,整層住家,電梯大樓,台北市士林區福壽街,19.38,"36,000",6 / 7
713,2023/08/14,分租套房,無電梯公寓,台北市大安區辛亥路一段,10,"12,000",3 / 4
714,2023/08/14,分租套房,無電梯公寓,台北市大安區辛亥路一段,10,"12,000",3 / 4
715,2023/08/13,整層住家,電梯大樓,台北市中山區北安路,28,"26,000",3 / 6
716,2023/08/13,整層住家,電梯大樓,台北市大安區泰順街,25.55,"47,999",3 / 5
717,2023/08/13,整層住家,電梯大樓,台北市大安區信義路二段,17.14,"54,000",11 / 11
718,2023/08/13,整層住家,電梯大樓,台北市中山區中山北路二段,40,"40,000",4 / 14
719,2023/08/12,整層住家,電梯大樓,台北市北投區大度路三段,17.5,"20,000",3 / 14
720,2023/08/12,整層住家,電梯大樓,台北市萬華區環河南路二段,27.37,"39,800",10 / 24
721,2023/08/12,住辦,電梯大樓,台北市大安區忠孝東路四段,27.5,"45,999",3 / 14
722,2023/08/11,整層住家,電梯大樓,台北市大安區羅斯福路三段,10.16,"33,999",8 / 11
723,2023/08/10,獨立套房,透天厝,台北市士林區美崙街,10,"12,000",2 / 4
724,2023/08/10,獨立套房,無電梯公寓,台北市內湖區成功路四段,12,"14,500",6 / 6
725,2023/08/09,分租套房,無電梯公寓,台北市信義區吳興街,4.3,"9,800",2 / 4
726,2023/08/09,整層住家,電梯大樓,台北市中山區復興北路,27.93,"48,000",13 / 15
727,2023/08/09,整層住家,電梯大樓,台北市中山區復興北路,27.93,"48,000",13 / 15
728,2023/08/09,整層住家,電梯大樓,台北市士林區忠誠路一段,62,"70,000",9 / 12
729,2023/08/09,整層住家,電梯大樓,台北市士林區忠誠路一段,62,"70,000",9 / 12
730,2023/08/09,廠辦,,台北市士林區後港街,67,"48,000",4 / 
731,2023/08/09,整層住家,電梯大樓,台北市大安區復興南路一段,26,"41,999",4 / 12
732,2023/08/08,整層住家,無電梯公寓,台北市北投區崇仁路一段,30.25,"31,000",5 / 5
733,2023/08/08,辦公,電梯大樓,台北市中山區中山北路二段,27.8,"42,000",4 / 8
734,2023/08/08,辦公,電梯大樓,台北市中山區中山北路二段,27.8,"42,000",4 / 8
735,2023/08/08,辦公,電梯大樓,台北市中山區中山北路二段,27.8,"42,000",4 / 8
736,2023/08/08,辦公,電梯大樓,台北市中山區中山北路二段,27.8,"42,000",4 / 8
737,2023/08/07,獨立套房,電梯大樓,台北市大安區信義路三段,11.8,"20,000",2 / 14
738,2023/08/07,整層住家,透天厝,台北市萬華區桂林路,34.1,"32,000",3 / 4
739,2023/08/04,分租套房,電梯大樓,台北市中山區林森北路,5,"11,000",4 / 13
740,2023/08/04,分租套房,電梯大樓,台北市中山區林森北路,5,"11,000",4 / 13
741,2023/08/04,整層住家,電梯大樓,台北市信義區基隆路一段,35.81,"57,000",4 / 13
742,2023/08/04,整層住家,電梯大樓,台北市中正區杭州南路一段,53.73,"78,000",4 / 7
743,2023/08/04,整層住家,電梯大樓,台北市信義區吳興街,39.61,"41,999",1 / 7
744,2023/08/04,整層住家,電梯大樓,台北市信義區信義路五段,98.97,"180,000",6 / 12
745,2023/08/04,整層住家,電梯大樓,台北市南港區經貿二路,105.43,"150,000",4 / 23
746,2023/08/04,整層住家,電梯大樓,台北市信義區忠孝東路五段,25,"42,000",1 / 4
747,2023/08/04,整層住家,電梯大樓,台北市大安區復興南路一段,49.33,"55,000",7 / 7
748,2023/08/04,住辦,電梯大樓,台北市中正區延平南路,32.2,"42,000",4 / 8
749,2023/08/04,整層住家,電梯大樓,台北市內湖區行善路,54.11,"58,000",5 / 6
750,2023/08/04,整層住家,電梯大樓,台北市內湖區南京東路六段,25.5,"49,000",13 / 14
751,2023/08/04,整層住家,電梯大樓,台北市士林區延平北路六段,40,"57,999",10 / 11
752,2023/08/04,整層住家,電梯大樓,台北市大安區泰順街,37.95,"34,999",5 / 5
753,2023/08/04,整層住家,電梯大樓,台北市大安區泰順街,37.95,"34,999",5 / 5
754,2023/08/04,整層住家,無電梯公寓,台北市大同區重慶北路三段,32,"28,000",3 / 5
755,2023/08/04,整層住家,無電梯公寓,台北市信義區虎林街,43.79,"65,000",4 / 5
756,2023/08/04,獨立套房,電梯大樓,台北市中山區長安東路一段,6,"22,999",7 / 7
757,2023/08/04,整層住家,電梯大樓,台北市信義區吳興街,77.16,"110,000",4 / 19
758,2023/08/04,整層住家,無電梯公寓,台北市松山區延吉街,25.69,"34,999",3 / 4
759,2023/08/04,整層住家,電梯大樓,台北市中山區德惠街,30.69,"50,600",11 / 12
760,2023/08/04,住辦,電梯大樓,台北市信義區基隆路一段,32.02,"77,999",1 / 7
761,2023/08/04,整層住家,無電梯公寓,台北市北投區承德路七段,21.2,"28,000",2 / 4
762,2023/08/04,整層住家,無電梯公寓,台北市北投區承德路七段,21.2,"28,000",2 / 4
763,2023/08/04,整層住家,無電梯公寓,台北市北投區承德路七段,21.2,"28,000",2 / 4
764,2023/08/04,辦公,電梯大樓,台北市大安區忠孝東路四段,48.27,"80,000",6 / 12
765,2023/08/04,整層住家,電梯大樓,台北市信義區松仁路,32,"60,000",4 / 15
766,2023/08/04,整層住家,電梯大樓,台北市士林區中山北路六段,101.06,"180,000",17 / 21
767,2023/08/04,整層住家,電梯大樓,台北市信義區松高路,83.94,"137,999",7 / 14
768,2023/08/04,辦公,電梯大樓,台北市中山區中山北路三段,23.82,"31,999",11 / 12
769,2023/08/04,辦公,電梯大樓,台北市中山區長安東路二段,23.18,"30,000",2 / 12
770,2023/08/04,整層住家,電梯大樓,台北市士林區通河東街二段,55.16,"33,000",7 / 7
771,2023/08/04,整層住家,電梯大樓,台北市大安區敦化南路一段,48.9,"129,999",16 / 23
772,2023/08/04,辦公,電梯大樓,台北市大同區延平北路一段,29,"28,000",5 / 9
773,2023/08/04,整層住家,電梯大樓,台北市中山區市民大道三段,15.83,"35,000",10 / 13
774,2023/08/04,住辦,無電梯公寓,台北市大安區忠孝東路三段,30,"99,000",1 / 4
775,2023/08/04,整層住家,無電梯公寓,台北市北投區泉源路,29.04,"26,000",3 / 5
776,2023/08/04,獨立套房,無電梯公寓,台北市內湖區金龍路,8,"12,500",4 / 5
777,2023/08/02,獨立套房,無電梯公寓,台北市大安區通化街,5,"8,500",2 / 3
778,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
779,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
